id,Date1,Date2,Price1,Price2
653,2007-06-22,2009-12-22,123500,105000
653,2009-12-22,2024-02-29,105000,132000
654,2007-06-22,2009-07-24,147995,112000
654,2009-07-24,2014-04-11,112000,130000
655,2016-03-16,2020-06-19,142000,153000
657,2007-06-28,2013-09-06,144995,130000
658,2007-06-29,2021-05-28,151760,145000
659,2007-06-28,2014-07-07,123500,107000
661,2007-06-29,2023-05-04,154750,165000
663,2006-12-22,2016-03-30,113000,119000
664,2006-12-29,2017-01-27,139995,144000
664,2017-01-27,2025-11-14,144000,171250
665,2007-01-26,2016-12-19,150095,150000
666,2007-01-26,2016-11-18,113002,120500
666,2016-11-18,2022-04-28,120500,135500
667,2006-12-29,2009-12-14,139995,133500
667,2009-12-14,2021-09-30,133500,150000
669,2006-12-29,2009-02-19,118950,98000
669,2009-02-19,2013-10-07,98000,110000
669,2013-10-07,2018-09-27,110000,121000
671,2006-12-22,2022-05-27,157995,180000
672,2006-12-22,2016-03-01,118950,115000
673,2006-12-19,2016-09-26,158450,156000
673,2016-09-26,2022-07-06,156000,230000
674,2007-12-20,2015-01-23,174995,128000
674,2015-01-23,2022-03-24,128000,156000
674,2022-03-24,2024-10-18,156000,170000
675,2006-12-20,2013-05-31,143995,122500
677,2006-12-21,2011-05-24,152995,140000
677,2011-05-24,2015-07-31,140000,145000
677,2015-07-31,2015-08-21,145000,135750
678,2006-12-21,2015-02-06,138995,137500
678,2015-02-06,2017-05-08,137500,144800
679,2007-01-26,2014-09-08,118995,116000
680,2006-12-20,2025-12-12,155995,170000
681,2007-01-26,2007-08-24,132045,142000
681,2007-08-24,2025-04-04,142000,180000
682,2007-03-23,2009-05-22,178000,155000
682,2009-05-22,2016-12-13,155000,185000
682,2016-12-13,2023-04-06,185000,265000
684,2007-03-29,2015-02-04,185000,179000
684,2015-02-04,2026-01-09,179000,275000
686,2007-04-18,2019-12-18,239995,230000
687,2007-05-09,2018-06-14,227995,225000
688,2007-03-30,2022-11-30,227995,265000
690,2006-12-19,2019-01-10,168995,180000
692,2006-12-22,2017-03-24,189995,192000
694,2006-12-15,2008-09-05,188950,165000
694,2008-09-05,2019-04-18,165000,205000
694,2019-04-18,2022-07-01,205000,255000
695,2008-06-05,2016-04-14,79000,82500
696,2006-12-13,2025-05-27,187051,240000
700,2006-12-13,2019-01-21,193995,207000
701,2006-12-22,2019-12-19,230000,245000
703,2007-07-27,2014-11-20,274995,198500
705,2007-06-29,2009-05-08,274995,210000
705,2009-05-08,2022-07-27,210000,275000
707,2007-06-27,2022-09-30,225000,253500
707,2022-09-30,2025-12-19,253500,255000
708,2007-06-27,2016-11-18,229995,190000
710,2007-11-16,2019-02-08,279995,210000
711,2007-10-26,2019-08-23,279995,220000
712,2007-10-26,2009-05-07,279995,219995
712,2009-05-07,2018-05-25,219995,225000
713,2007-11-13,2019-12-09,279995,220000
714,2007-11-23,2022-09-22,170995,240000
715,2001-10-12,2004-08-26,190000,276000
717,2001-10-19,2019-05-13,240000,435000
718,2003-02-28,2013-02-14,279000,355000
719,2001-11-23,2005-10-31,198000,270000
722,2002-12-16,2009-05-07,224290,249950
723,2001-11-23,2003-07-18,195000,234000
723,2003-07-18,2007-12-17,234000,296000
724,2002-11-15,2012-11-21,271750,312000
730,2001-12-21,2019-12-02,198000,350000
731,2002-09-20,2003-10-31,211950,228000
731,2003-10-31,2014-09-30,228000,345000
733,2002-11-29,2004-09-08,228000,250000
734,2001-12-21,2008-09-03,249999,360000
736,2002-05-10,2005-06-17,250000,352000
736,2005-06-17,2006-09-29,352000,315000
736,2006-09-29,2013-11-05,315000,385000
738,2002-03-22,2015-07-08,199500,340000
739,2002-04-05,2007-06-28,248000,365000
739,2007-06-28,2017-01-06,365000,430000
740,2002-04-12,2021-06-30,249995,557000
741,2002-04-19,2009-07-03,249995,320000
742,2002-04-26,2005-01-19,249500,331500
742,2005-01-19,2007-08-13,331500,345000
743,2002-04-05,2006-10-09,202500,280000
744,2002-05-10,2005-06-20,208000,280000
744,2005-06-20,2007-09-26,280000,133000
745,2002-05-17,2005-05-11,201950,276000
745,2005-05-11,2018-08-03,276000,390000
746,2002-05-31,2006-12-20,291000,370000
746,2006-12-20,2011-08-15,370000,375000
746,2011-08-15,2025-03-25,375000,650000
748,2002-06-28,2015-06-01,270000,395000
749,2002-07-26,2005-06-30,250000,345000
749,2005-06-30,2011-05-27,345000,345000
749,2011-05-27,2017-09-08,345000,440000
750,2002-06-28,2007-11-19,213000,310000
752,2002-08-23,2021-03-04,212750,400000
753,2002-08-23,2003-04-17,250000,270000
753,2003-04-17,2010-12-10,270000,350000
755,2002-12-06,2006-09-08,367000,407500
756,2002-03-21,2015-04-24,345000,525000
756,2015-04-24,2025-03-27,525000,810000
757,2002-06-28,2010-02-03,350000,485000
758,2002-07-19,2007-03-30,365000,485000
759,2002-03-22,2006-09-08,315000,475000
759,2006-09-08,2008-10-24,475000,499995
761,2002-04-19,2023-05-04,360000,820000
763,2002-09-26,2005-06-17,342770,440000
768,2002-08-15,2006-07-06,345000,399950
768,2006-07-06,2015-10-16,399950,525000
769,2002-06-27,2016-09-14,320000,530000
770,2003-08-22,2005-08-19,250000,300000
770,2005-08-19,2019-12-04,300000,360000
771,2003-06-27,2011-05-27,245000,312500
772,2003-06-27,2020-11-20,260000,432000
773,2003-06-26,2012-06-01,250000,295000
773,2012-06-01,2014-02-03,295000,345000
774,2003-06-27,2005-12-16,250000,287500
774,2005-12-16,2018-05-11,287500,347500
775,2003-09-12,2014-02-28,250000,332500
776,2003-10-06,2015-09-10,243000,340000
776,2015-09-10,2024-10-23,340000,474000
777,2004-05-28,2007-06-28,250000,310000
777,2007-06-28,2016-11-04,310000,372500
778,2002-10-25,2017-05-11,415000,595000
779,2004-06-04,2006-08-23,250000,299995
779,2006-08-23,2010-03-31,299995,300000
780,2004-06-04,2015-06-29,305000,415000
781,2004-06-11,2005-08-16,272000,282000
783,2004-06-18,2007-09-03,272000,290000
785,2004-06-25,2014-07-16,277000,360000
785,2014-07-16,2016-06-28,360000,370000
785,2016-06-28,2025-09-30,370000,500000
786,2004-09-17,2008-03-07,298000,335000
786,2008-03-07,2014-07-18,335000,340000
787,2004-06-25,2006-11-14,295000,325000
787,2006-11-14,2015-07-14,325000,350000
788,2004-09-10,2012-03-02,263750,302500
788,2012-03-02,2021-04-08,302500,475000
791,2004-06-25,2022-12-01,276000,540000
792,2004-08-25,2012-01-13,323000,306000
792,2012-01-13,2015-10-02,306000,348500
792,2015-10-02,2021-09-29,348500,488000
793,2004-06-18,2006-12-07,288000,302500
795,2004-06-25,2004-08-13,349950,355000
798,2003-10-10,2005-12-07,370000,430000
801,2004-04-08,2009-06-26,264500,260000
802,2003-08-29,2024-10-18,250000,475000
803,2004-02-13,2018-06-19,295000,395000
804,2003-09-05,2025-11-24,275000,540000
805,2003-12-18,2010-08-26,250000,275000
808,2003-09-05,2021-03-05,280000,477000
810,2003-12-12,2016-07-29,280000,385000
810,2016-07-29,2021-06-11,385000,475000
812,2003-12-19,2016-04-14,265000,385000
812,2016-04-14,2022-10-24,385000,488000
815,2004-06-02,2006-07-26,285000,349995
815,2006-07-26,2014-10-23,349995,388000
817,2002-12-13,2006-11-20,375000,425000
818,2002-11-08,2011-02-21,380000,510000
818,2011-02-21,2012-09-28,510000,540000
819,2002-11-05,2025-12-18,350000,799000
820,2002-10-21,2014-09-10,390000,585000
821,2002-09-27,2008-07-11,361000,535000
823,2003-09-30,2005-02-22,238000,263500
823,2005-02-22,2018-05-11,263500,390000
824,2003-10-24,2024-07-30,267500,480000
825,2003-11-14,2006-09-12,263000,327500
829,2003-09-25,2025-10-03,305000,685000
830,2003-09-12,2006-11-24,260000,296000
830,2006-11-24,2018-10-19,296000,398000
831,2003-09-19,2008-11-20,273000,275000
831,2008-11-20,2022-08-05,275000,580000
831,2022-08-05,2025-10-17,580000,560000
833,2003-08-22,2006-10-20,280000,342500
834,2003-08-07,2014-06-27,266340,335000
835,2003-07-25,2015-08-12,250000,380000
839,2003-06-27,2021-01-22,276000,550000
840,2003-08-01,2010-10-25,330000,415000
841,2003-03-28,2004-08-13,390000,395000
841,2004-08-13,2006-12-07,395000,465000
842,2003-03-28,2011-04-28,385000,425000
843,2006-06-30,2013-09-13,163995,152500
845,2006-07-07,2020-10-16,275000,260000
846,2006-10-27,2020-11-27,235995,250000
846,2020-11-27,2023-05-19,250000,270000
848,2006-10-27,2023-02-17,239995,240000
849,2006-06-29,2014-09-01,210600,195000
849,2014-09-01,2024-10-08,195000,278000
850,2006-10-27,2016-02-11,250000,255000
851,2006-06-30,2018-08-31,240000,215000
852,2006-12-08,2025-07-09,264995,317000
853,2006-06-30,2018-05-25,240000,219000
854,2006-11-24,2017-08-08,247500,290000
854,2017-08-08,2021-09-06,290000,303000
856,2007-03-09,2021-02-23,72000,78000
856,2021-02-23,2025-12-17,78000,100800
857,2006-06-30,2023-12-13,224000,279950
858,2007-02-28,2020-06-01,92500,100000
859,2006-06-30,2011-03-08,166995,162500
859,2011-03-08,2022-12-20,162500,245000
860,2007-04-27,2017-01-30,64750,70000
861,2006-08-25,2015-08-20,235000,230000
862,2007-04-03,2018-09-29,92500,195000
863,2006-09-01,2015-06-02,225000,237000
863,2015-06-02,2018-12-17,237000,256000
863,2018-12-17,2024-10-15,256000,305000
864,2007-03-29,2008-11-28,79000,81000
864,2008-11-28,2015-05-01,81000,83000
867,2007-05-25,2024-01-17,279995,255000
868,2007-05-24,2014-01-03,274995,185000
868,2014-01-03,2023-11-14,185000,280000
869,2006-10-27,2024-12-05,243995,260000
870,2007-06-08,2018-08-03,274995,218000
870,2018-08-03,2021-11-17,218000,260000
871,2006-09-29,2024-05-24,220000,284000
871,2024-05-24,2024-06-28,284000,280000
874,2007-05-23,2024-11-20,279995,270000
876,2007-03-26,2015-11-26,240000,239000
876,2015-11-26,2021-06-24,239000,270000
878,2007-03-30,2021-11-01,237495,265000
882,2007-03-30,2011-06-02,249995,216000
882,2011-06-02,2014-03-04,216000,205000
882,2014-03-04,2017-02-06,205000,250000
883,2006-11-10,2021-09-27,249995,257500
884,2007-03-30,2017-03-31,244995,230000
885,2006-11-10,2023-06-09,249995,270000
887,2006-11-10,2022-11-30,250000,327500
888,2007-03-29,2017-04-20,225000,245000
889,2007-01-26,2019-03-06,279995,291000
889,2019-03-06,2021-08-25,291000,315000
890,2007-06-15,2008-10-10,279995,197500
890,2008-10-10,2013-09-20,197500,210000
891,2007-11-23,2015-09-01,279995,255000
893,2007-11-07,2018-11-28,274995,227500
896,2007-06-27,2011-12-05,307995,245000
896,2011-12-05,2013-12-11,245000,248500
896,2013-12-11,2017-10-13,248500,291000
897,2007-06-29,2014-11-28,282995,250000
899,2007-06-29,2014-12-15,250000,250000
900,2007-10-26,2022-12-15,274995,270000
902,2007-10-19,2016-11-14,269995,250000
902,2016-11-14,2020-11-20,250000,265000
903,2007-06-29,2020-12-18,309995,310000
904,2007-06-30,2016-09-16,230000,225000
906,2006-06-30,2017-10-06,230000,225000
907,2006-06-23,2021-02-03,240000,237500
908,2006-06-30,2025-01-17,230000,290000
909,2006-06-23,2008-01-25,199995,198000
909,2008-01-25,2019-12-06,198000,215000
910,2006-06-23,2024-10-07,219000,275000
911,2007-06-22,2014-08-22,279995,207500
911,2014-08-22,2021-08-03,207500,250000
915,2006-12-15,2019-10-04,175000,202000
915,2019-10-04,2024-12-16,202000,250000
916,2006-12-08,2016-02-18,187995,197000
917,2022-07-20,2025-05-09,248000,270000
918,2006-11-30,2019-04-24,199995,195000
920,2007-01-09,2014-05-30,179651,193500
920,2014-05-30,2020-09-04,193500,210000
921,2006-12-21,2009-11-10,189995,194000
922,2006-12-22,2012-03-09,164995,137500
922,2012-03-09,2020-05-22,137500,185000
923,2008-03-28,2011-09-09,135000,133000
923,2011-09-09,2017-02-22,133000,148000
924,2008-01-31,2011-08-22,166995,125000
925,2008-01-25,2013-07-15,138745,124750
925,2013-07-15,2016-07-22,124750,149000
925,2016-07-22,2023-10-26,149000,175000
927,2008-01-25,2010-11-12,162995,135000
928,2008-01-28,2020-01-08,147995,145000
928,2020-01-08,2024-06-07,145000,169000
929,2008-01-31,2017-04-28,149995,149000
930,2008-01-31,2017-07-15,155000,163000
931,2008-01-25,2022-02-11,147375,163000
931,2022-02-11,2023-10-04,163000,168500
933,2007-03-12,2010-04-08,50000,54000
934,2007-04-05,2015-06-19,62500,65000
934,2015-06-19,2016-08-25,65000,72500
934,2016-08-25,2024-06-25,72500,83750
935,2007-04-27,2017-06-23,62500,70000
936,2007-03-07,2019-02-28,125000,150000
937,2007-03-06,2016-11-11,68000,70000
937,2016-11-11,2018-10-05,70000,75000
937,2018-10-05,2021-11-26,75000,80000
938,2007-03-09,2007-03-28,62500,68000
938,2007-03-28,2014-07-31,68000,130000
939,2007-03-30,2009-12-21,67500,60000
946,1998-09-18,2001-03-09,40000,65500
946,2001-03-09,2006-11-10,65500,114000
946,2006-11-10,2018-04-12,114000,157000
946,2018-04-12,2024-07-26,157000,255000
949,2020-04-03,2025-11-28,192500,245000
950,2007-01-19,2024-05-03,130000,250000
953,2012-06-29,2015-05-26,114000,148000
954,2010-06-30,2015-09-02,98000,128000
954,2015-09-02,2018-07-20,128000,175000
955,2014-06-30,2025-07-14,138000,400000
960,1995-11-03,2001-12-14,40000,75000
960,2001-12-14,2014-06-10,75000,97500
961,2004-03-08,2015-07-31,35000,74000
961,2015-07-31,2016-02-10,74000,113000
963,2004-09-17,2019-10-18,257500,371500
964,2004-08-20,2008-04-18,176225,194500
965,2004-05-04,2010-02-26,141950,143500
965,2010-02-26,2014-02-06,143500,144000
966,2004-06-25,2007-07-17,186500,189000
966,2007-07-17,2015-08-10,189000,195000
966,2015-08-10,2022-06-27,195000,296650
968,2004-06-18,2007-06-08,232500,244000
973,2005-05-27,2007-11-02,219950,246000
978,2002-05-28,2004-06-11,87000,123500
979,2017-06-22,2025-07-11,195000,305000
980,2018-07-03,2025-12-12,168000,280000
983,1999-05-14,2019-01-31,48000,215000
984,2007-08-31,2014-08-18,152500,165000
984,2014-08-18,2024-07-30,165000,272000
985,1998-12-17,2002-03-15,55000,84450
985,2002-03-15,2019-09-20,84450,208000
986,2000-05-26,2022-09-23,74000,250100
987,2010-01-14,2012-11-27,115000,137500
987,2012-11-27,2018-05-04,137500,165000
992,2004-03-26,2014-03-05,236500,220000
993,2004-01-20,2015-06-26,135000,158500
993,2015-06-26,2015-06-26,158500,155000
993,2015-06-26,2018-12-07,155000,185000
993,2018-12-07,2020-02-07,185000,198000
993,2020-02-07,2024-08-15,198000,262500
994,2004-02-27,2011-08-22,147000,200000
994,2011-08-22,2015-05-29,200000,226000
995,2004-02-26,2005-12-09,168000,170000
995,2005-12-09,2006-07-21,170000,170000
995,2006-07-21,2018-12-14,170000,215000
1000,2004-11-12,2018-09-20,203300,241000
1003,2005-03-23,2006-04-28,190000,205000
1003,2006-04-28,2016-04-08,205000,227000
1004,2004-08-27,2017-04-07,211000,240000
1004,2017-04-07,2021-07-19,240000,276000
1006,2004-05-28,2012-05-25,193752,165000
1006,2012-05-25,2015-12-18,165000,210000
1007,2005-09-23,2007-04-05,206500,185000
1007,2007-04-05,2014-05-30,185000,210000
1007,2014-05-30,2014-09-26,210000,193000
1007,2014-09-26,2018-02-23,193000,225000
1010,2004-06-30,2015-12-18,171000,169000
1010,2015-12-18,2018-12-19,169000,242000
1011,2005-07-22,2009-11-27,190000,166000
1012,2004-06-25,2016-04-25,185390,185100
1013,2005-08-19,2012-01-31,199950,173000
1013,2012-01-31,2018-04-13,173000,237000
1014,2005-08-26,2014-08-15,225000,233000
1017,2005-09-30,2017-06-20,239950,270000
1017,2017-06-20,2019-07-05,270000,307000
1018,2006-09-22,2022-06-30,232000,345000
1019,2005-06-14,2024-12-06,173500,265000
1020,2006-04-28,2022-11-30,235000,427500
1021,2005-07-15,2012-05-25,173500,167500
1021,2012-05-25,2022-02-04,167500,257500
1022,2006-04-28,2019-09-27,269950,266000
1023,2005-10-28,2016-03-21,201950,209000
1024,2006-07-28,2019-12-20,249950,290000
1026,2005-12-16,2018-09-04,250000,288000
1027,2005-11-11,2012-08-24,201950,177500
1027,2012-08-24,2016-02-01,177500,202000
1027,2016-02-01,2018-02-28,202000,240000
1027,2018-02-28,2020-02-21,240000,260000
1029,2007-06-28,2012-10-11,67500,117000
1030,2007-06-26,2018-10-26,70000,95000
1031,2003-07-11,2007-03-30,59000,85000
1031,2007-03-30,2019-04-12,85000,112000
1032,2007-06-29,2017-04-10,70000,90000
1033,2015-03-25,2022-03-18,77000,205000
1037,1998-11-25,2002-10-15,17000,77000
1039,1999-09-24,2001-07-06,19000,43950
1039,2001-07-06,2005-02-25,43950,77250
1040,2004-02-02,2009-11-26,45000,96000
1040,2009-11-26,2014-03-28,96000,120000
1041,2010-01-15,2011-04-15,105000,106000
1042,2001-01-19,2002-06-21,53000,78000
1044,2005-08-01,2014-08-26,65000,69000
1047,2003-07-14,2011-11-01,35000,100000
1050,2000-05-02,2004-09-24,29995,67000
1050,2004-09-24,2006-12-07,67000,85000
1050,2006-12-07,2017-07-04,85000,110000
1051,2016-03-04,2022-03-04,130000,195000
1052,2017-12-13,2023-01-20,175000,330000
1053,1995-09-29,1995-12-18,36000,34000
1053,1995-12-18,1998-07-31,34000,42000
1053,1998-07-31,1999-06-07,42000,45500
1053,1999-06-07,2007-10-17,45500,120000
1058,2005-07-05,2008-11-27,107000,125000
1060,2015-06-25,2016-01-29,122000,155000
1061,1999-09-17,2018-08-29,42500,195000
1062,1997-07-31,2001-02-07,69950,96500
1064,1995-10-23,2001-09-14,59995,96000
1064,2001-09-14,2011-10-07,96000,179950
1064,2011-10-07,2019-07-26,179950,247000
1064,2019-07-26,2025-10-02,247000,330000
1065,2002-05-03,2023-01-13,112950,247500
1066,2002-09-24,2020-02-14,124000,216500
1069,1995-08-31,1999-12-03,49500,59995
1069,1999-12-03,2018-11-28,59995,173000
1070,2010-08-16,2020-08-28,130000,185000
1071,2002-03-22,2003-04-11,77000,113500
1071,2003-04-11,2008-04-18,113500,147000
1071,2008-04-18,2021-03-26,147000,193000
1071,2021-03-26,2025-10-03,193000,221000
1073,2000-05-26,2004-01-20,64000,120000
1073,2004-01-20,2013-08-14,120000,138000
1075,2001-03-12,2003-10-10,85000,135000
1076,2003-03-28,2023-07-28,96000,170000
1079,1999-12-01,2010-07-30,27000,90000
1079,2010-07-30,2019-08-02,90000,144000
1079,2019-08-02,2023-08-25,144000,167000
1080,2006-01-20,2011-10-10,109000,120000
1080,2011-10-10,2021-10-18,120000,176250
1081,2005-10-28,2021-09-10,103500,160000
1083,2002-11-15,2019-08-30,94000,145000
1085,1996-08-30,2004-04-13,40000,102000
1085,2004-04-13,2006-12-11,102000,125000
1086,2002-08-30,2004-10-27,79950,110000
1086,2004-10-27,2013-10-18,110000,96000
1087,2002-01-30,2005-11-21,73250,120000
1087,2005-11-21,2016-12-16,120000,143000
1088,2000-01-07,2006-02-24,54000,113500
1088,2006-02-24,2013-01-07,113500,95000
1090,1998-02-02,2013-11-14,46950,102000
1090,2013-11-14,2019-08-20,102000,133000
1095,1997-05-30,2010-11-17,59995,156500
1097,1996-09-27,1999-09-29,57500,72000
1097,1999-09-29,2016-12-20,72000,186000
1098,1998-11-27,1999-06-11,75000,70000
1098,1999-06-11,2012-08-31,70000,170000
1099,2003-01-07,2004-12-10,122500,143000
1099,2004-12-10,2015-03-16,143000,170000
1100,2006-10-25,2016-09-16,168000,192500
1102,1997-03-21,2000-04-07,58000,90000
1102,2000-04-07,2007-06-04,90000,178000
1102,2007-06-04,2015-12-10,178000,187000
1103,1997-07-15,2006-12-01,49000,157000
1103,2006-12-01,2022-03-24,157000,177000
1104,1996-04-04,2004-05-21,58000,160000
1104,2004-05-21,2022-05-20,160000,113355
1106,1997-06-20,2004-07-09,50000,130000
1106,2004-07-09,2008-01-11,130000,154000
1106,2008-01-11,2015-01-30,154000,160000
1107,1997-10-31,2001-03-23,64000,94500
1107,2001-03-23,2018-08-16,94500,230750
1109,1995-11-24,1998-12-21,67000,73000
1109,1998-12-21,2006-04-07,73000,173000
1109,2006-04-07,2010-08-25,173000,177000
1109,2010-08-25,2015-12-01,177000,215000
1110,1999-03-12,2000-03-03,58700,67000
1110,2000-03-03,2000-11-30,67000,67000
1110,2000-11-30,2009-12-04,67000,128000
1110,2009-12-04,2014-03-17,128000,152000
1110,2014-03-17,2020-03-06,152000,235000
1111,2000-04-25,2005-06-09,85000,158000
1112,1999-04-30,2007-01-12,56500,148000
1112,2007-01-12,2016-12-16,148000,161500
1112,2016-12-16,2020-08-21,161500,180000
1114,2001-11-23,2020-02-07,78000,173000
1115,1996-06-14,2000-07-28,50000,75000
1115,2000-07-28,2006-09-01,75000,148500
1115,2006-09-01,2022-10-03,148500,205000
1116,1999-04-30,2005-05-13,58500,132500
1116,2005-05-13,2015-06-08,132500,155000
1116,2015-06-08,2020-03-18,155000,180000
1117,1999-12-22,2008-10-31,66000,135000
1118,2014-05-16,2020-01-10,146000,180000
1119,1997-03-11,1999-11-19,46000,59995
1119,1999-11-19,2019-09-10,59995,182500
1120,2001-09-14,2004-12-03,78750,133000
1120,2004-12-03,2015-10-23,133000,158000
1122,2009-05-29,2015-10-16,135000,170000
1123,2015-08-07,2020-06-08,117500,197000
1124,2001-08-01,2012-01-27,65000,125250
1124,2012-01-27,2018-02-01,125250,180000
1125,2008-01-11,2013-09-12,125000,120000
1125,2013-09-12,2015-06-11,120000,130200
1126,2003-12-18,2004-06-11,85000,123000
1126,2004-06-11,2009-09-02,123000,115000
1126,2009-09-02,2014-03-21,115000,135500
1126,2014-03-21,2018-07-13,135500,181000
1127,1999-02-26,2011-08-19,44000,129000
1127,2011-08-19,2018-05-21,129000,170000
1128,2005-11-25,2016-03-07,120000,144000
1129,2010-09-30,2020-09-11,159000,240000
1129,2020-09-11,2022-02-18,240000,265000
1129,2022-02-18,2026-02-26,265000,270000
1131,2010-06-18,2023-01-27,146000,263000
1133,2003-12-03,2012-05-08,130000,154000
1133,2012-05-08,2020-04-22,154000,210000
1134,1995-01-13,2000-06-02,48500,85000
1134,2000-06-02,2015-03-06,85000,172000
